ID,price,condition,district,max_floor,street,num_rooms,region,area,url,num_bathrooms,building_type,floor,ceiling_height
5243,45000.0,good,Center,16,Bryusov St,4,Yerevan,101.0,http://www.myrealty.am/en/item/30582/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,16,3.0
3050,65000.0,newly repaired,Center,5,Arshakunyats Ave,3,Yerevan,103.0,http://www.myrealty.am/en/item/14763/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,2,2.8
6151,61990.0,good,Davtashen,9,Davtashen 1 district,4,Yerevan,100.0,http://www.myrealty.am/en/item/34098/4-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,9,2.8
5932,145000.0,good,Center,5,Nalbandyan St,5,Yerevan,112.0,http://www.myrealty.am/en/item/28811/5-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3.2
3880,82000.0,newly repaired,Center,10,Yekmalyan St,1,Yerevan,39.0,http://www.myrealty.am/en/item/38134/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,4,3.0
6014,130000.0,good,Center,5,A.Manukyan St,4,Yerevan,100.0,http://www.myrealty.am/en/item/20165/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,2,3.2
6504,83997.0,good,Arabkir,4,Komitas Ave,3,Yerevan,96.0,http://www.myrealty.am/en/item/29789/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,1,2.8
5543,130000.0,newly repaired,Arabkir,16,Kievyan St,3,Yerevan,100.0,http://www.myrealty.am/en/item/28887/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,9,3.0
5128,46000.0,newly repaired,Center,14,Tigran Mets Ave,1,Yerevan,41.0,http://www.myrealty.am/en/item/29524/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,4,2.8
5316,41000.0,good,Shengavit,13,Chexov St,3,Yerevan,97.0,http://www.myrealty.am/en/item/22745/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,other,8,2.8
1505,43000.0,newly repaired,Arabkir,9,Hakobyan St,2,Yerevan,52.0,http://www.myrealty.am/en/item/30232/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,6,2.8
3378,225000.0,newly repaired,Center,14,Aram St,4,Yerevan,120.0,http://www.myrealty.am/en/item/20995/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,3,3.0
5369,120000.0,newly repaired,Arabkir,12,Mamikoniants St,3,Yerevan,91.0,http://www.myrealty.am/en/item/23133/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,7,2.8
4516,51000.0,newly repaired,Avan,14,Tsarav Aghbyur St,2,Yerevan,72.0,http://www.myrealty.am/en/item/26893/2-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,monolit,12,2.8
2518,47000.0,good,Arabkir,5,Sundukyan St,2,Yerevan,66.0,http://www.myrealty.am/en/item/26691/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,1,2.8
2932,280000.0,newly repaired,Center,17,Aram St,3,Yerevan,130.0,http://www.myrealty.am/en/item/2444/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,12,3.2
6222,60000.0,good,Arabkir,6,Hr.Kochar St,2,Yerevan,55.0,http://www.myrealty.am/en/item/33312/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,stone,5,2.8
1075,37000.0,good,Malatia-Sebastia,9,Z.Andranik St,3,Yerevan,75.0,http://www.myrealty.am/en/item/35790/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,4,2.8
2427,115000.0,newly repaired,Davtashen,15,Mikoyan St,4,Yerevan,104.0,http://www.myrealty.am/en/item/21117/4-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,2,other,2,3.0
5024,55000.0,newly repaired,Qanaqer-Zeytun,16,Rubinyants St,3,Yerevan,85.0,http://www.myrealty.am/en/item/25112/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,7,2.8
4098,87000.0,good,Center,4,Vardanants St,3,Yerevan,105.0,http://www.myrealty.am/en/item/7173/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
2331,105000.0,newly repaired,Center,11,Agatangeghos St,3,Yerevan,100.0,http://www.myrealty.am/en/item/1188/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,6,3.0
5382,120000.0,newly repaired,Arabkir,5,Hr.Kochar St,4,Yerevan,104.0,http://www.myrealty.am/en/item/22204/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,2.8
442,81000.0,newly repaired,Center,16,Baghramyan Ave (Kentron),2,Yerevan,82.0,http://www.myrealty.am/en/item/18186/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,13,2.8
5755,70000.0,good,Arabkir,7,Sundukyan St,2,Yerevan,79.0,http://www.myrealty.am/en/item/14164/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,3,2.8
3376,71000.0,good,Arabkir,5,Komitas Ave,3,Yerevan,73.0,http://www.myrealty.am/en/item/20156/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,2,2.8
3498,73000.0,newly repaired,Arabkir,18,Adonts St,3,Yerevan,68.0,http://www.myrealty.am/en/item/36591/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,8,3.0
1516,34000.0,newly repaired,Malatia-Sebastia,9,Z.Andranik St,2,Yerevan,67.0,http://www.myrealty.am/en/item/38016/2-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,8,2.8
5871,85000.0,zero condition,Center,16,Tsitsernakaberd Highway,3,Yerevan,101.0,http://www.myrealty.am/en/item/16046/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,14,3.2
5877,145000.0,newly repaired,Center,16,Aram St,3,Yerevan,108.0,http://www.myrealty.am/en/item/33981/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,3,3.2
627,190000.0,newly repaired,Center,5,Sayat Nova Ave,4,Yerevan,115.0,http://www.myrealty.am/en/item/30747/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,5,3.2
5590,35700.0,newly repaired,Malatia-Sebastia,14,Z.Andranik St,2,Yerevan,68.0,http://www.myrealty.am/en/item/31079/2-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,10,2.8
5725,41000.0,good,Avan,9,Avan-Arinj 2 micro,3,Yerevan,80.0,http://www.myrealty.am/en/item/21427/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,other,4,2.8
5667,52000.0,newly repaired,Avan,9,Tsarav Aghbyur St,2,Yerevan,56.0,http://www.myrealty.am/en/item/28133/2-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,monolit,2,3.0
5818,80000.0,good,Arabkir,9,N. Tigranyan St,2,Yerevan,77.0,http://www.myrealty.am/en/item/31818/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,5,2.8
3202,75000.0,newly repaired,Malatia-Sebastia,10,Z.Andranik St,4,Yerevan,125.0,http://www.myrealty.am/en/item/37726/4-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,2,panel,10,2.8
1141,38000.0,good,Nor Norq,9,S. Qocharyan St,3,Yerevan,80.0,http://www.myrealty.am/en/item/22376/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,9,2.8
5057,53000.0,newly repaired,Malatia-Sebastia,9,Svachyan str,3,Yerevan,75.0,http://www.myrealty.am/en/item/25596/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,other,6,2.8
3484,48000.0,newly repaired,Qanaqer-Zeytun,5,K. Ulnetsi St,2,Yerevan,52.0,http://www.myrealty.am/en/item/35073/2-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,stone,2,3.0
2867,105000.0,newly repaired,Center,6,Khanjyan St,3,Yerevan,80.0,http://www.myrealty.am/en/item/33613/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,6,3.0
301,120000.0,good,Center,5,Nalbandyan St,4,Yerevan,117.0,http://www.myrealty.am/en/item/19163/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,2.8
1184,39000.0,good,Malatia-Sebastia,9,A. Babajanyan St,3,Yerevan,76.0,http://www.myrealty.am/en/item/17171/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,2,2.8
6643,59000.0,newly repaired,Nor Norq,5,Totovents St,4,Yerevan,122.0,http://www.myrealty.am/en/item/20544/4-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,stone,1,2.8
4067,60000.0,good,Center,5,Koryun St,1,Yerevan,44.0,http://www.myrealty.am/en/item/37545/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,3.2
1016,95000.0,newly repaired,Avan,4,Tsarav Aghbyur St,3,Yerevan,86.0,http://www.myrealty.am/en/item/33510/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,2,monolit,1,3.2
3663,66500.0,newly repaired,Avan,10,Tsarav Aghbyur St,3,Yerevan,95.0,http://www.myrealty.am/en/item/26178/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,other,7,2.8
2748,85000.0,newly repaired,Center,10,Baghramyan Ave (Kentron),3,Yerevan,90.0,http://www.myrealty.am/en/item/15869/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,9,2.8
5071,51000.0,zero condition,Nor Norq,10,Bagrevand district,3,Yerevan,65.0,http://www.myrealty.am/en/item/29779/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,other,7,2.8
3598,72250.0,zero condition,Arabkir,10,V.Vagharshyan St,3,Yerevan,85.0,http://www.myrealty.am/en/item/33260/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,8,3.2
2485,92000.0,good,Center,11,Koghbatsi St,3,Yerevan,94.0,http://www.myrealty.am/en/item/236/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,10,2.8
6043,170000.0,newly repaired,Center,8,Teryan St,3,Yerevan,120.0,http://www.myrealty.am/en/item/34946/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,4,3.0
5207,85000.0,newly repaired,Center,21,Tsitsernakaberd Highway,2,Yerevan,65.0,http://www.myrealty.am/en/item/35242/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,10,3.0
4674,44000.0,good,Arabkir,12,Sundukyan St,2,Yerevan,50.0,http://www.myrealty.am/en/item/35437/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,6,2.8
6723,200000.0,newly repaired,Center,8,Teryan St,3,Yerevan,136.0,http://www.myrealty.am/en/item/34206/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,2,3.0
6634,68000.0,newly repaired,Center,5,Charents St,2,Yerevan,52.0,http://www.myrealty.am/en/item/21373/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,3.2
2134,110000.0,newly repaired,Center,14,Argishti St,3,Yerevan,104.0,http://www.myrealty.am/en/item/27379/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,10,2.8
5066,55000.0,newly repaired,Avan,9,Avan-Arinj 1 micro,3,Yerevan,63.0,http://www.myrealty.am/en/item/30893/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,9,2.8
5823,66000.0,good,Center,6,Mashtots Ave,2,Yerevan,65.0,http://www.myrealty.am/en/item/35148/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,1,2.8
1699,45000.0,newly repaired,Arabkir,6,Komitas Ave,2,Yerevan,37.0,http://www.myrealty.am/en/item/17092/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,6,3.2
1445,135000.0,newly repaired,Center,4,Tigran Mets Ave,3,Yerevan,86.0,http://www.myrealty.am/en/item/18184/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,4,3.2
6058,170000.0,newly repaired,Center,4,Teryan St,3,Yerevan,85.0,http://www.myrealty.am/en/item/26663/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
4076,60000.0,good,Arabkir,5,V.Vagharshyan St,3,Yerevan,76.0,http://www.myrealty.am/en/item/36691/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,2.8
4046,89000.0,newly repaired,Center,4,Nalbandyan St,2,Yerevan,40.0,http://www.myrealty.am/en/item/34510/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.0
4717,50000.0,good,Nor Norq,12,Moldovakan St,3,Yerevan,86.0,http://www.myrealty.am/en/item/6974/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,7,2.8
3523,75000.0,newly repaired,Center,16,E. Qochar St,2,Yerevan,80.0,http://www.myrealty.am/en/item/32511/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,8,2.8
3692,55000.0,newly repaired,Center,14,Argishti St,2,Yerevan,52.0,http://www.myrealty.am/en/item/29148/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,7,3.0
2707,58000.0,newly repaired,Center,5,M.Khorenatsi St,2,Yerevan,63.0,http://www.myrealty.am/en/item/21297/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,2.8
4448,50000.0,good,Erebuni,5,Tigran Mets Ավե (Erebuni),3,Yerevan,80.0,http://www.myrealty.am/en/item/36283/3-senyakanoc-bnakaran-vacharq-Yerevan-Erebuni,1,stone,3,2.6
5380,120000.0,newly repaired,Center,5,D. Demirchyan St,3,Yerevan,82.0,http://www.myrealty.am/en/item/18631/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,3,3.0
2400,124000.0,good,Center,16,Buzand St,2,Yerevan,60.0,http://www.myrealty.am/en/item/36356/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,14,2.8
5975,160000.0,newly repaired,Center,23,Vardanants St,2,Yerevan,88.0,http://www.myrealty.am/en/item/31184/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,6,3.0
6154,250000.0,zero condition,Center,5,Tumanyan St,4,Yerevan,135.0,http://www.myrealty.am/en/item/34170/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,3.0
1444,135000.0,zero condition,Arabkir,17,Baghramyan av(Arabkir),3,Yerevan,116.0,http://www.myrealty.am/en/item/16994/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,16,2.8
3197,75000.0,zero condition,Center,9,Hin yerevantsi St,2,Yerevan,67.0,http://www.myrealty.am/en/item/173/apartment-for-sale-in-Yerevan,1,panel,4,2.8
6261,162000.0,newly repaired,Center,15,Aram St,3,Yerevan,86.0,http://www.myrealty.am/en/item/1661/apartment-for-sale-in-Yerevan,1,monolit,13,3.0
3360,120000.0,newly repaired,Center,6,Moskovyan St,3,Yerevan,96.0,http://www.myrealty.am/en/item/34020/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,5,3.0
106,360000.0,zero condition,Center,10,Northern Ave,4,Yerevan,146.0,http://www.myrealty.am/en/item/30244/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,3,other,6,3.0
2168,115000.0,newly repaired,Center,10,Saryan St,3,Yerevan,72.0,http://www.myrealty.am/en/item/14656/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,2,2.8
4054,89000.0,good,Arabkir,5,V.Papazyan St,4,Yerevan,98.0,http://www.myrealty.am/en/item/34359/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,2.8
2032,105000.0,newly repaired,Center,5,Nalbandyan St,2,Yerevan,65.0,http://www.myrealty.am/en/item/23438/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
4831,50000.0,newly repaired,Center,9,D. Demirchyan St,1,Yerevan,46.0,http://www.myrealty.am/en/item/28760/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,6,2.8
3662,66000.0,newly repaired,Arabkir,4,Azatutyan Ave,3,Yerevan,100.0,http://www.myrealty.am/en/item/34167/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,3.0
917,83000.0,newly repaired,Center,4,Vardanants St,3,Yerevan,83.0,http://www.myrealty.am/en/item/34333/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
4127,60000.0,good,Achapnyak,4,Halabyan St,2,Yerevan,55.0,http://www.myrealty.am/en/item/23518/2-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,stone,4,2.8
3830,81000.0,zero condition,Center,6,Antarayin St,3,Yerevan,90.0,http://www.myrealty.am/en/item/2052/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,1,3.0
3189,75000.0,newly repaired,Center,12,NarDos St,3,Yerevan,78.0,http://www.myrealty.am/en/item/36354/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,other,2,2.8
3330,72000.0,newly repaired,Arabkir,4,Mamikoniants St,3,Yerevan,73.0,http://www.myrealty.am/en/item/27428/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,2.8
2452,225000.0,newly repaired,Center,13,Yekmalyan St,4,Yerevan,147.0,http://www.myrealty.am/en/item/17730/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,2,2.8
6460,40000.0,good,Shengavit,9,Araratyan St,2,Yerevan,64.0,http://www.myrealty.am/en/item/12947/Apartment-for-sale-in-Yerevan,1,panel,3,2.8
256,26000.0,zero condition,Malatia-Sebastia,9,A. Babajanyan St,1,Yerevan,46.0,http://www.myrealty.am/en/item/22574/1-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,3,2.8
5916,145000.0,good,Center,10,Rostom St,3,Yerevan,130.0,http://www.myrealty.am/en/item/36387/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,3,2.8
6436,210000.0,newly repaired,Center,12,Aram St,3,Yerevan,80.0,http://www.myrealty.am/en/item/14465/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,5,3.2
886,34000.0,newly repaired,Shengavit,9,Artashisyan St,2,Yerevan,52.0,http://www.myrealty.am/en/item/31091/2-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,panel,1,3.0
5305,56600.0,zero condition,Qanaqer-Zeytun,14,Sevak St,2,Yerevan,73.0,http://www.myrealty.am/en/item/32975/2-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,monolit,4,3.2
3188,75000.0,newly repaired,Arabkir,9,A. Avetisyan St,2,Yerevan,58.0,http://www.myrealty.am/en/item/8408/apartment-for-sale-in-Yerevan,1,monolit,2,2.8
6595,41000.0,zero condition,Arabkir,9,Sundukyan St,2,Yerevan,66.0,http://www.myrealty.am/en/item/26588/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,4,2.8
2127,110000.0,newly repaired,Center,14,Argishti St,4,Yerevan,105.0,http://www.myrealty.am/en/item/28005/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,4,3.2
3903,63000.0,good,Arabkir,5,Komitas Ave,3,Yerevan,81.0,http://www.myrealty.am/en/item/37198/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,2.8
4377,330000.0,newly repaired,Center,12,Aram St,3,Yerevan,135.0,http://www.myrealty.am/en/item/11637/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,3,monolit,10,3.2
4378,240000.0,good,Center,18,Vardanants St,3,Yerevan,131.0,http://www.myrealty.am/en/item/31316/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,5,3.0
4138,85000.0,newly repaired,Arabkir,4,Komitas Ave,3,Yerevan,90.0,http://www.myrealty.am/en/item/29953/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,3.0
3988,62000.0,newly repaired,Davtashen,9,Davtashen 1 district,3,Yerevan,97.0,http://www.myrealty.am/en/item/32539/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,6,2.8
4538,126000.0,newly repaired,Center,10,Koghbatsi St,3,Yerevan,100.0,http://www.myrealty.am/en/item/36145/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,panel,5,2.8
4815,110000.0,newly repaired,Arabkir,9,Hambardzumyan St,3,Yerevan,91.0,http://www.myrealty.am/en/item/5135/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,7,2.8
794,37000.0,good,Arabkir,16,Arabkir 51 St,1,Yerevan,50.0,http://www.myrealty.am/en/item/23815/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,16,2.8
3566,76000.0,good,Center,3,Bayron St,3,Yerevan,72.0,http://www.myrealty.am/en/item/37503/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,1,2.8
4885,48500.0,good,Davtashen,9,Davtashen 3 district,3,Yerevan,80.0,http://www.myrealty.am/en/item/37802/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,2,2.8
5937,63000.0,newly repaired,Center,12,M.Khorenatsi St,2,Yerevan,51.0,http://www.myrealty.am/en/item/8733/apartment-for-sale-in-Yerevan,1,monolit,12,3.0
4728,100000.0,newly repaired,Avan,9,Avan-Arinj 1 micro,3,Yerevan,96.0,http://www.myrealty.am/en/item/37527/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,6,2.8
5690,39600.0,good,Malatia-Sebastia,14,Z.Andranik St,3,Yerevan,93.0,http://www.myrealty.am/en/item/22311/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,11,2.8
4163,60000.0,good,Center,14,Argishti St,2,Yerevan,56.0,http://www.myrealty.am/en/item/14431/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,12,2.8
4156,85000.0,newly repaired,Center,5,A.Manukyan St,3,Yerevan,68.0,http://www.myrealty.am/en/item/24553/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,1,3.0
4573,67000.0,newly repaired,Arabkir,5,Komitas Ave,2,Yerevan,60.0,http://www.myrealty.am/en/item/35389/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,3.2
4963,51000.0,good,Qanaqer-Zeytun,4,Davit Anhaxt St,3,Yerevan,75.0,http://www.myrealty.am/en/item/30143/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,stone,4,2.8
2469,92000.0,newly repaired,Arabkir,8,Adonts St,3,Yerevan,84.0,http://www.myrealty.am/en/item/36916/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,2,3.0
3476,153000.0,newly repaired,Center,12,Sayat Nova Ave,3,Yerevan,98.0,http://www.myrealty.am/en/item/15992/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,11,2.8
6333,52000.0,good,Avan,9,Quchak district,3,Yerevan,78.0,http://www.myrealty.am/en/item/24621/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,2,2.8
2204,100000.0,zero condition,Avan,4,Avan 4 St,3,Yerevan,120.0,http://www.myrealty.am/en/item/6911/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,monolit,3,3.0
2137,110000.0,good,Davtashen,9,Davtashen 4 district,5,Yerevan,133.0,http://www.myrealty.am/en/item/37772/5-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,3,panel,1,2.8
3751,80000.0,good,Center,4,Teryan St,1,Yerevan,42.0,http://www.myrealty.am/en/item/5216/apartment-for-sale-in-Yerevan,1,stone,2,3.2
2475,92000.0,newly repaired,Center,9,Koghbatsi St,3,Yerevan,95.0,http://www.myrealty.am/en/item/27562/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,9,3.0
1034,59000.0,good,Center,5,Nalbandyan St,1,Yerevan,43.0,http://www.myrealty.am/en/item/30104/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
2711,58000.0,good,Avan,9,Avan-Arinj 1 micro,4,Yerevan,107.0,http://www.myrealty.am/en/item/22524/4-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,6,2.8
2986,79000.0,newly repaired,Avan,14,Tsarav Aghbyur St,3,Yerevan,104.0,http://www.myrealty.am/en/item/36250/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,2,monolit,8,3.0
2161,115000.0,good,Center,8,Saryan St,4,Yerevan,93.0,http://www.myrealty.am/en/item/37723/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,6,2.8
530,49999.0,newly repaired,Arabkir,5,Vratsakan St,1,Yerevan,45.0,http://www.myrealty.am/en/item/28091/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,3,2.8
739,37000.0,good,Malatia-Sebastia,14,Z.Andranik St,3,Yerevan,83.0,http://www.myrealty.am/en/item/6469/apartment-for-sale-in-Yerevan,1,monolit,7,2.8
6386,198900.0,zero condition,Center,14,D. Demirchyan St,4,Yerevan,117.0,http://www.myrealty.am/en/item/14746/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,7,3.2
5520,128000.0,newly repaired,Center,4,Baghramyan Ave (Kentron),3,Yerevan,125.0,http://www.myrealty.am/en/item/31189/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3.2
1542,105000.0,newly repaired,Center,5,Hanrapetutyan St,3,Yerevan,80.0,http://www.myrealty.am/en/item/28519/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
2417,56000.0,good,Davtashen,16,Davtashen 3 district,3,Yerevan,100.0,http://www.myrealty.am/en/item/30305/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,8,2.8
4258,90000.0,good,Arabkir,6,Hambardzumyan St,2,Yerevan,96.0,http://www.myrealty.am/en/item/22642/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,4,2.8
4441,56000.0,good,Arabkir,5,Komitas Ave,2,Yerevan,57.0,http://www.myrealty.am/en/item/2173/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,2.8
2397,37900.0,good,Arabkir,9,Komitas Ave,1,Yerevan,48.0,http://www.myrealty.am/en/item/37826/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,3,2.8
3822,65000.0,newly repaired,Qanaqer-Zeytun,14,Rubinyants St,3,Yerevan,94.0,http://www.myrealty.am/en/item/37872/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,6,2.8
5942,45000.0,good,Arabkir,9,Komitas Ave,2,Yerevan,71.0,http://www.myrealty.am/en/item/34800/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,8,2.8
509,85000.0,newly repaired,Arabkir,5,V.Vagharshyan St,3,Yerevan,116.0,http://www.myrealty.am/en/item/13283/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,2.8
6478,70000.0,good,Center,5,Mashtots Ave,2,Yerevan,60.0,http://www.myrealty.am/en/item/25575/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
